DATATYPE ZTEM
3 322 323 324 1 		 0.02050412 0.006025206 -0.02791337 0.006395668 -0.0001509621 0.005007548 -1.731121e-05 0.005000866
3 325 326 327 1 		 0.01054793 0.005527397 -0.00612011 0.005306006 -0.0003217764 0.005016089 -1.947824e-05 0.005000974
3 328 329 330 1 		 0.004102955 0.005205148 -9.023238e-05 0.005004512 -0.000774548 0.005038727 3.610644e-05 0.005001805
3 331 332 333 1 		 0.003227928 0.005161396 -0.0001677921 0.00500839 -0.002113538 0.005105677 0.0004529595 0.005022648
3 334 335 336 1 		 0.001101519 0.005055076 -0.0003407864 0.005017039 -0.004820479 0.005241024 0.001842248 0.005092112
3 337 338 339 1 		 -0.006185218 0.005309261 0.002542969 0.005127148 -0.006185218 0.005309261 0.002542969 0.005127148
3 340 341 342 1 		 -0.02147239 0.00607362 0.01890983 0.005945492 -0.004784108 0.005239205 0.001474662 0.005073733
3 343 344 345 1 		 -0.02339895 0.006169948 0.01444805 0.005722403 -0.00236502 0.005118251 -0.00010335 0.005005168
3 346 347 348 1 		 -0.009330742 0.005466537 -0.001090694 0.005054535 -0.00078415 0.005039208 -0.0003245351 0.005016227
3 349 350 351 1 		 -0.002386427 0.005119321 -0.001302425 0.005065121 -0.0002616533 0.005013083 -0.0001543932 0.00500772
3 352 353 354 1 		 0.0009233384 0.005046167 0.0003791466 0.005018957 -0.0001789867 0.005008949 -0.0001155817 0.005005779
3 355 356 357 1 		 0.003535991 0.0051768 0.001000898 0.005050045 -0.0006629255 0.005033146 -0.0002957068 0.005014785
3 358 359 360 1 		 0.01107967 0.005553983 -0.00405076 0.005202538 -0.003034602 0.00515173 0.0002738144 0.005013691
3 361 362 363 1 		 0.01498535 0.005749268 -0.01830311 0.005915155 -0.009358675 0.005467934 0.006426011 0.005321301
3 364 365 366 1 		 0.008004507 0.005400225 -0.003993802 0.00519969 -0.01760075 0.005880038 0.01714831 0.005857416
3 367 368 369 1 		 0.00259492 0.005129746 -5.370173e-05 0.005002685 -0.02251079 0.006125539 0.01950628 0.005975314
3 370 371 372 1 		 0.0009519064 0.005047595 0.0001471184 0.005007356 -0.02403887 0.006201944 0.01941431 0.005970716
3 373 374 375 1 		 -0.0005911619 0.005029558 8.612774e-05 0.005004306 -0.02420244 0.006210122 0.01958452 0.005979226
3 376 377 378 1 		 -0.004784108 0.005239205 0.001474662 0.005073733 -0.02147239 0.00607362 0.01890983 0.005945492
3 379 380 381 1 		 -0.01396307 0.005698153 0.01184023 0.005592012 -0.01396307 0.005698153 0.01184023 0.005592012
3 382 383 384 1 		 -0.01484989 0.005742495 0.009071952 0.005453598 -0.005772271 0.005288614 0.001454106 0.005072705
3 385 386 387 1 		 -0.006253255 0.005312663 -0.0008291248 0.005041456 -0.001542404 0.00507712 -0.0004730593 0.005023653
3 388 389 390 1 		 -0.001717358 0.005085868 -0.000845749 0.005042287 -0.0004321101 0.005021606 -0.0002556486 0.005012782
3 391 392 393 1 		 0.0005844404 0.005029222 0.0001463966 0.00500732 -0.0002530773 0.005012654 -0.000151831 0.005007592
3 394 395 396 1 		 0.001750835 0.005087542 0.0007919316 0.005039597 -0.0007992281 0.005039961 -0.0004268144 0.005021341
3 397 398 399 1 		 0.004695806 0.00523479 4.753791e-05 0.005002377 -0.00344344 0.005172172 -0.0001986732 0.005009934
3 400 401 402 1 		 0.006572488 0.005328624 -0.002265034 0.005113252 -0.01054865 0.005527433 0.004790243 0.005239512
3 403 404 405 1 		 0.003763292 0.005188165 -0.0002909403 0.005014547 -0.02009587 0.006004794 0.01332933 0.005666466
3 406 407 408 1 		 0.001352404 0.00506762 0.0002744727 0.005013724 -0.02572548 0.006286274 0.01466195 0.005733098
3 409 410 411 1 		 0.0003839605 0.005019198 9.211437e-05 0.005004606 -0.0271383 0.006356915 0.01418119 0.00570906
3 412 413 414 1 		 -0.000464185 0.005023209 -0.0001330057 0.00500665 -0.02684032 0.006342016 0.01442099 0.00572105
3 415 416 417 1 		 -0.00236502 0.005118251 -0.00010335 0.005005168 -0.02339895 0.006169948 0.01444805 0.005722403
3 418 419 420 1 		 -0.005772271 0.005288614 0.001454106 0.005072705 -0.01484989 0.005742495 0.009071952 0.005453598
3 421 422 423 1 		 -0.005976354 0.005298818 0.0007893446 0.005039467 -0.005976354 0.005298818 0.0007893446 0.005039467
3 424 425 426 1 		 -0.002794268 0.005139713 -0.0009281793 0.005046409 -0.001580197 0.00507901 -0.0006057105 0.005030286
3 427 428 429 1 		 -0.0009420467 0.005047102 -0.0003977206 0.005019886 -0.0004706489 0.005023532 -0.0002807612 0.005014038
3 430 431 432 1 		 0.0003477619 0.005017388 -5.821533e-05 0.005002911 -0.0002781848 0.005013909 -8.25958e-05 0.00500413
3 433 434 435 1 		 0.0006947598 0.005034738 0.0003861446 0.005019307 -0.000573556 0.005028678 -0.0003195679 0.005015978
3 436 437 438 1 		 0.001323057 0.005066153 0.0005991726 0.005029959 -0.001749325 0.005087466 -0.0007616757 0.005038084
3 439 440 441 1 		 0.001719206 0.00508596 0.0004966355 0.005024832 -0.004591515 0.005229576 -0.0008912379 0.005044562
3 442 443 444 1 		 0.001164923 0.005058246 0.0004173319 0.005020867 -0.00815131 0.005407566 -0.0008602003 0.00504301
3 445 446 447 1 		 0.0005334768 0.005026674 0.0002400839 0.005012004 -0.01019508 0.005509754 -0.001470726 0.005073536
3 448 449 450 1 		 0.0001546773 0.005007734 6.351539e-05 0.005003176 -0.01073607 0.005536804 -0.001876822 0.005093841
3 451 452 453 1 		 -0.0002031213 0.005010156 -0.0001075231 0.005005376 -0.01060799 0.005530399 -0.001715187 0.005085759
3 454 455 456 1 		 -0.00078415 0.005039208 -0.0003245351 0.005016227 -0.009330742 0.005466537 -0.001090694 0.005054535
3 457 458 459 1 		 -0.001542404 0.00507712 -0.0004730593 0.005023653 -0.006253255 0.005312663 -0.0008291248 0.005041456
3 460 461 462 1 		 -0.001580197 0.00507901 -0.0006057105 0.005030286 -0.002794268 0.005139713 -0.0009281793 0.005046409
3 463 464 465 1 		 -0.000950791 0.00504754 -0.0005196983 0.005025985 -0.000950791 0.00504754 -0.0005196983 0.005025985
3 466 467 468 1 		 -0.0004668351 0.005023342 -5.095649e-05 0.005002548 -0.0004082956 0.005020415 -0.000175934 0.005008797
3 469 470 471 1 		 0.0002321751 0.005011609 -0.0001567399 0.005007837 -0.0002031461 0.005010157 0.0001662874 0.005008314
3 472 473 474 1 		 0.0003523819 0.005017619 0.0001257669 0.005006288 -0.0003292972 0.005016465 5.579164e-05 0.00500279
3 475 476 477 1 		 0.000430602 0.00502153 0.0002575833 0.005012879 -0.0006598689 0.005032993 -0.0002212533 0.005011063
3 478 479 480 1 		 0.0004760218 0.005023801 0.0002798732 0.005013994 -0.001324383 0.005066219 -0.0006377085 0.005031885
3 481 482 483 1 		 0.0003686278 0.005018431 0.0002122682 0.005010613 -0.002100262 0.005105013 -0.001107687 0.005055384
3 484 485 486 1 		 0.0002105169 0.005010526 0.0001154068 0.00500577 -0.002566594 0.00512833 -0.001507185 0.005075359
3 487 488 489 1 		 6.45547e-05 0.005003228 3.250782e-05 0.005001625 -0.00270735 0.005135367 -0.001679268 0.005083963
3 490 491 492 1 		 -8.567495e-05 0.005004284 -4.916067e-05 0.005002458 -0.002679921 0.005133996 -0.0016167 0.005080835
3 493 494 495 1 		 -0.0002616533 0.005013083 -0.0001543932 0.00500772 -0.002386427 0.005119321 -0.001302425 0.005065121
3 496 497 498 1 		 -0.0004321101 0.005021606 -0.0002556486 0.005012782 -0.001717358 0.005085868 -0.000845749 0.005042287
3 499 500 501 1 		 -0.0004706489 0.005023532 -0.0002807612 0.005014038 -0.0009420467 0.005047102 -0.0003977206 0.005019886
3 502 503 504 1 		 -0.0004082956 0.005020415 -0.000175934 0.005008797 -0.0004668351 0.005023342 -5.095649e-05 0.005002548
3 505 506 507 1 		 -0.0002731573 0.005013658 0.0001167171 0.005005836 -0.0002731573 0.005013658 0.0001167171 0.005005836


